age,gender,department,years,performance,jobsat,income,distance,attrition
51,Female,Human Resources,13,3.149274734957831,2.924953060805372,36192.0,13.2,0
50,Female,Research & Development,7,3.0211689597621905,2.884971265124895,59649.0,5.7,0
40,Male,Sales,8,3.0783239836294007,3.1051656284057443,59310.0,6.3,0
55,Male,Sales,18,3.6823987691950273,3.1020595536123468,44166.0,7.3,0
37,Female,Research & Development,9,2.568084299705444,3.922126115191288,38334.0,2.7,0
41,Male,Sales,9,3.3668362083105063,3.5456877611244373,59413.0,1.8,0
31,Male,Sales,1,3.554936109664142,2.428155669376382,59121.0,5.0,0
32,Female,Sales,15,3.2013914676698496,5.0,50971.0,15.4,0
36,Male,Human Resources,10,2.634794701636458,4.172045528429497,113396.0,45.8,0
46,Female,Sales,20,2.576960457933876,2.1834977533608257,55369.0,15.1,1
51,Male,Research & Development,12,3.320994258073998,5.0,59412.0,9.8,0
42,Female,Research & Development,4,2.869378624471721,3.6143804606899264,47997.0,4.8,0
43,Male,Research & Development,8,3.001854295392184,2.9259056665281773,62944.0,2.8,0
47,Female,Sales,19,2.9663885737343256,1.8342076014953068,33269.0,8.9,1
32,Male,Research & Development,18,3.0217083433576892,2.9306506669358985,31083.0,5.8,0
46,Male,Sales,7,3.4953271752668575,3.18225891962657,30633.0,24.2,0
41,Male,Research & Development,18,3.049088226861958,3.0587066925108917,49957.0,12.6,1
44,Female,Sales,13,2.191990488132508,3.8840178413835433,59924.0,8.7,1
39,Female,Sales,20,2.7745594800714306,1.7491945616918738,81612.0,2.9,1
53,Female,Sales,2,2.544410178262712,2.030360385518021,46511.0,23.5,0
43,Male,Sales,7,3.1633922114208106,2.8750014111144377,35660.0,10.2,0
40,Female,Research & Development,20,2.619854723635818,3.2547951647669224,34002.0,1.8,0
55,Female,Research & Development,1,3.0289102053573482,2.6527373694132343,30581.0,7.8,0
43,Male,Sales,5,3.0646767300034385,2.772568889806751,50897.0,25.9,0
49,Male,Research & Development,5,2.7101691260616483,2.6942161439053796,77204.0,3.7,0
53,Female,Sales,7,2.446343206087825,3.6214717968348147,39502.0,10.5,0
50,Female,Sales,5,2.7018028030435213,1.4838847130242203,35832.0,5.5,0
38,Female,Sales,20,2.8530884983840195,3.2796822336462994,35709.0,7.1,1
30,Male,Sales,14,3.47127347199044,3.725701965560801,32940.0,14.5,1
42,Male,Research & Development,15,3.100337274353829,2.9123545621233733,105664.0,9.6,0
64,Male,Sales,19,2.5989821627515903,2.6678136675705733,33832.0,6.0,1
43,Male,Human Resources,9,2.5131690142883185,3.7573460518164206,37098.0,6.3,0
42,Male,Sales,6,3.3218174187921705,3.2353673900868327,83577.0,12.0,0
46,Male,Human Resources,1,3.716010094498005,3.937243828186113,65089.0,7.5,0
44,Male,Research & Development,15,2.685939224498932,3.6490327898749015,39121.0,0.8,0
44,Male,Research & Development,9,2.7467313373550817,2.9241467789190327,95794.0,0.5,0
32,Female,Research & Development,8,3.206929894408463,2.6899636280393864,42848.0,11.7,0
29,Male,Sales,17,3.482681692096225,1.804629424629325,42909.0,8.4,0
36,Female,Sales,2,2.226328442598251,3.7683531303777222,38893.0,0.5,0
41,Female,Sales,12,2.7544476984188724,2.7814904288240623,39631.0,29.6,0
54,Male,Research & Development,1,3.070590608865062,5.0,55029.0,5.0,0
33,Female,Human Resources,18,2.716749059355776,2.022255937043834,45310.0,16.8,1
43,Female,Human Resources,8,2.281901904396918,1.0,41701.0,7.2,0
36,Male,Research & Development,18,2.794662650448662,1.6969201903025155,55031.0,7.0,1
46,Male,Sales,3,3.430840071665542,2.866072184164623,140589.0,7.7,0
47,Female,Sales,11,2.315859939558713,3.103502765682744,62755.0,12.9,0
59,Male,Sales,20,2.813783165535327,2.3431110347551662,72746.0,2.9,1
35,Male,Research & Development,13,2.9641356344404213,4.409391764049011,36741.0,37.7,0
45,Female,Sales,17,2.952135216199203,3.3473470532208056,65700.0,9.6,0
51,Male,Research & Development,4,3.2517461760544264,4.889283600672445,40191.0,14.6,0
53,Female,Research & Development,15,2.948618551831362,3.086121821839915,150756.0,4.5,0
54,Female,Research & Development,3,4.217875569285502,4.05670322961411,45376.0,5.8,0
45,Male,Sales,14,3.4475842781586725,3.004255309763007,43667.0,51.5,1
46,Male,Sales,3,3.246230521866897,2.0996868149879164,37010.0,15.1,0
34,Female,Human Resources,12,3.279964964575202,2.6870459969506997,30239.0,12.8,0
50,Male,Research & Development,20,3.2841539244897744,3.908974338642238,51215.0,16.5,0
34,Male,Sales,3,2.5941651500437164,3.9534369530998137,110665.0,17.0,0
43,Female,Sales,6,3.064145676840007,2.7521933744077747,52167.0,2.9,0
44,Male,Sales,17,3.426115255757261,1.0522459803095097,53131.0,25.1,1
35,Male,Human Resources,7,2.703798912514064,3.7266479764105513,69735.0,9.8,0
50,Male,Sales,8,2.8973437897500594,1.3959826695555633,40419.0,12.3,0
35,Male,Sales,4,2.7393359400423796,2.0780370739330234,41811.0,16.3,0
66,Female,Human Resources,3,3.709529615739418,4.219702961860021,70743.0,7.7,0
48,Male,Research & Development,10,3.2987651902444877,3.4658897495549037,39813.0,13.0,0
58,Female,Research & Development,2,1.914927768032547,2.2236866572033502,83397.0,21.1,0
52,Male,Sales,10,2.6667061535896863,2.4942619228959546,52567.0,63.1,1
49,Male,Sales,8,2.659794545038646,2.96704478067005,45699.0,17.8,0
50,Male,Research & Development,3,2.2774451886084717,5.0,135962.0,5.4,0
51,Female,Sales,19,3.3195921041749514,4.097963897723875,31026.0,5.9,1
41,Female,Research & Development,5,2.728060130513968,2.999074332164375,41157.0,16.9,0
61,Male,Sales,6,4.057085972077654,2.3686602294275314,45550.0,30.8,0
45,Male,Research & Development,5,2.9021319499008142,2.369938911819123,72548.0,2.7,0
50,Male,Sales,9,2.2929637902775264,2.2356077844792965,35994.0,12.9,0
52,Male,Sales,10,2.380617606693109,3.4659277484849698,56095.0,0.8,0
45,Female,Sales,11,3.744687699952405,3.6373256971551453,47052.0,15.5,0
53,Male,Sales,7,2.4887387934814487,2.910293718381142,43245.0,15.3,0
33,Male,Sales,11,3.1697882083022955,3.251769005425273,33055.0,7.7,0
27,Female,Sales,19,2.096072286358571,4.560641231785778,31100.0,12.4,0
44,Female,Sales,15,4.452021292675528,2.3469676389064706,94034.0,12.9,0
39,Male,Sales,13,3.091479441830964,2.1472664025752155,114720.0,12.4,1
55,Male,Sales,18,3.6063125212296736,3.366253806856986,128906.0,24.8,1
46,Male,Sales,14,4.4449172486582365,3.534087922986527,54412.0,2.6,0
45,Male,Research & Development,11,2.679140707825774,3.1948173461717695,190433.0,6.4,0
48,Male,Sales,7,3.1315757022113644,1.732222244199703,41831.0,7.7,0
44,Male,Human Resources,3,2.416756758814067,2.498199580584886,53317.0,5.6,0
43,Male,Research & Development,17,2.9718722258725383,1.7949968756049255,58189.0,4.6,0
48,Male,Sales,14,3.2110075928088664,4.281766040039821,80509.0,4.5,0
54,Male,Sales,12,2.9631594555861365,3.773241567946636,72731.0,1.4,0
48,Female,Sales,2,2.4569766048542525,1.5897139638969646,34124.0,2.9,0
60,Male,Human Resources,2,2.625478307583523,3.9196719559502933,83316.0,8.4,0
36,Female,Research & Development,16,2.7999837912716825,3.8528114886165437,84623.0,16.8,0
42,Female,Research & Development,18,3.0776124136350824,3.0007087484213395,75379.0,3.5,1
33,Female,Sales,17,3.8769877534641615,2.2367340374652485,34990.0,6.1,0
43,Male,Human Resources,11,2.982090678284308,4.723531256176575,56758.0,30.3,0
47,Male,Research & Development,7,2.821229522968517,3.1062726607418636,84432.0,2.4,0
57,Female,Research & Development,7,3.082796350056785,2.102742486235946,61103.0,1.5,0
54,Female,Research & Development,1,3.3567901003725886,3.3868242593944315,54636.0,3.2,0
51,Male,Human Resources,10,3.9000158475922255,4.171469608341912,38568.0,10.4,0
50,Male,Research & Development,15,3.2030797509145432,2.7879367432109365,44767.0,33.2,1
44,Male,Research & Development,9,2.597082781183799,4.528585210045898,49120.0,0.5,0
41,Male,Sales,18,2.443200077833515,4.5479789013866005,37059.0,22.4,1
50,Male,Research & Development,15,2.4173688665037134,4.022939005064007,38280.0,0.5,1
50,Male,Research & Development,2,3.864326838595584,5.0,200000.0,12.7,0
39,Female,Sales,9,2.3283544783645227,2.7205058837088076,63095.0,17.3,0
50,Male,Research & Development,8,2.6331304906091457,1.1170546937367185,32928.0,9.4,0
52,Male,Sales,19,2.375468722081703,2.950813291100903,32024.0,12.4,1
51,Female,Human Resources,14,4.736237212400979,2.9088392353703902,40053.0,7.3,0
47,Male,Research & Development,19,3.6363112145532237,3.060001021715822,48782.0,6.4,1
46,Male,Sales,4,3.5803567476512033,4.959059057239248,44659.0,8.0,0
65,Female,Research & Development,12,3.034345936435437,1.7995416912429765,52710.0,1.7,1
51,Female,Sales,19,2.9777677803618117,3.1311130427702434,45755.0,11.4,1
50,Female,Sales,19,3.43552352574701,2.330116542227278,33507.0,3.4,0
60,Male,Sales,7,2.8344496980618885,2.388640079355915,32234.0,7.4,0
67,Female,Sales,8,2.07568805045757,2.5900053364837565,102949.0,18.4,1
51,Female,Research & Development,7,2.249470171154522,2.0208678145004497,83705.0,2.8,0
48,Male,Research & Development,12,3.501608338899003,4.781244589435147,66756.0,2.9,0
52,Female,Sales,8,2.6561048860147563,2.456227909290357,59769.0,2.3,0
47,Female,Sales,20,3.17234430334551,4.366549390743792,58638.0,28.5,1
53,Female,Research & Development,13,2.7205176299667104,2.229670442362548,46280.0,20.9,0
37,Female,Sales,4,3.7446222156442626,2.789557437012664,127940.0,5.3,0
46,Male,Research & Development,7,2.6326560019135603,3.022086897580877,47572.0,1.1,0
47,Male,Research & Development,19,3.322223068049739,4.315698640406488,31839.0,27.7,0
50,Male,Research & Development,3,2.969332378540409,3.7571977117720325,46493.0,45.3,0
41,Male,Human Resources,9,3.3227510591323988,1.0,35988.0,10.0,0
51,Male,Sales,19,2.914581098057163,3.4180200909539282,53931.0,3.6,0
25,Female,Sales,3,2.785261528235617,3.619016753108622,35942.0,12.0,0
57,Male,Research & Development,11,2.827918634388435,2.4990637801009337,34548.0,4.8,0
48,Female,Research & Development,6,2.312283065702998,1.9158721484911265,36930.0,10.0,0
43,Female,Research & Development,17,3.4883896316289342,4.049395531150151,42832.0,5.0,0
66,Female,Sales,5,2.9717577441293437,3.0417908638081337,42120.0,5.2,0
25,Male,Sales,18,2.778646416095228,4.079231593671854,62584.0,6.4,0
55,Male,Human Resources,3,2.3085657319381268,1.9785771482515342,92258.0,3.3,0
53,Male,Sales,4,2.313432323007592,2.904750744027462,65380.0,5.7,0
50,Female,Sales,9,3.2648529634139916,3.8696489591887278,60699.0,1.2,0
52,Male,Sales,17,3.035525037762809,2.5713640904644763,41821.0,25.6,1
37,Male,Research & Development,14,3.8151300670292514,3.5512437966470216,77399.0,19.3,0
57,Male,Sales,19,2.484070062437663,1.0,40006.0,34.2,0
26,Female,Human Resources,1,2.6754961257345986,3.275480582888397,52793.0,6.8,0
49,Male,Human Resources,7,2.259163187144715,3.0231468015361984,124616.0,1.1,0
48,Female,Sales,11,2.3873255812774254,4.421006971765342,56913.0,6.4,1
53,Female,Sales,20,3.255920740894937,1.7978610750380337,53964.0,1.1,1
37,Male,Sales,2,3.4105729276231735,3.4031168993894196,60608.0,26.7,0
35,Female,Sales,3,2.433796810387376,3.1578832569790047,59782.0,2.5,0
41,Male,Sales,9,3.34128532832301,3.482710424649623,103422.0,21.8,1
42,Male,Research & Development,6,3.735414276744371,4.44673269499285,64891.0,14.4,0
43,Male,Human Resources,12,3.9633804560016204,4.661141602954494,44268.0,1.5,0
41,Female,Sales,18,3.435007591253098,3.1808354282808997,31534.0,4.5,0
54,Male,Sales,20,3.7505177106099814,1.8264485977318095,61186.0,0.5,0
45,Male,Sales,18,2.958380668590412,2.7606204645121664,56722.0,11.6,0
49,Male,Research & Development,4,3.0697855073377025,1.894008069594815,32991.0,9.1,0
51,Male,Sales,14,3.8052235926426183,3.17898551201385,43541.0,20.0,1
53,Male,Sales,2,2.458455880530327,2.0820759451873334,36860.0,1.0,0
57,Male,Sales,20,2.8292634397305276,1.2650044586129954,43477.0,5.6,1
31,Female,Sales,18,2.3314635324872435,3.1949288009833143,31549.0,2.2,1
35,Male,Sales,18,2.8321197178248374,2.668172006782015,42035.0,7.1,0
55,Female,Research & Development,6,2.150327041255059,2.7521021191329416,106036.0,17.8,0
46,Female,Research & Development,2,2.4783663734549166,3.921875790156781,85794.0,3.9,0
60,Male,Research & Development,9,2.949635313318392,2.4084131014123265,30819.0,7.4,0
42,Female,Sales,15,3.540132854687963,4.467180273368572,46281.0,18.2,0
57,Female,Sales,8,3.043846247832435,3.4888679383528878,52316.0,29.7,1
51,Male,Research & Development,12,3.722337713585546,2.1559007012388003,117348.0,4.3,0
28,Male,Sales,9,3.2355461642035754,3.71202269093816,58301.0,11.1,0
53,Male,Research & Development,4,3.1226726740117416,3.258986985312174,56664.0,24.1,0
31,Female,Sales,7,2.283175469620876,3.0680445711003728,34267.0,1.4,0
38,Female,Human Resources,8,2.5711325685645416,1.8275971941737423,41344.0,33.3,0
63,Male,Research & Development,17,1.9905058787363317,2.1296464132714634,54471.0,13.5,0
36,Female,Research & Development,4,2.830334575602846,2.771285826113248,44428.0,31.5,0
65,Female,Sales,3,2.7405473750136005,3.0745501240076445,55364.0,30.7,0
67,Female,Research & Development,9,3.1165608118088475,2.0847205073478383,31845.0,33.7,0
52,Male,Sales,13,2.4812341009617125,4.470197179899172,42256.0,1.6,0
54,Female,Sales,19,2.8951031886450105,2.4741805037161813,35190.0,0.5,1
49,Female,Sales,20,2.8919944801137123,1.4292212084715936,64696.0,35.4,1
45,Male,Sales,9,3.0374110854492864,4.640263316943736,88157.0,0.5,0
43,Male,Sales,2,2.4649136548583996,3.4505329026812896,54633.0,14.2,0
55,Female,Human Resources,12,2.516849769263835,2.1964472507845763,37643.0,6.0,1
42,Male,Research & Development,12,2.65747531316684,2.6775087395999484,61421.0,1.1,0
48,Female,Human Resources,16,2.3868772218153618,1.5619789921999385,31462.0,13.0,0
27,Male,Human Resources,15,2.3699064730997037,2.2740614250662565,60290.0,26.2,1
52,Male,Research & Development,17,3.058191909065583,4.285179855335745,49696.0,1.0,0
50,Female,Human Resources,12,2.785907018381869,4.0320491631089865,56092.0,5.7,0
51,Female,Sales,11,3.1110133865227043,3.7469312515349777,141746.0,11.7,1
54,Female,Research & Development,17,3.783522353199626,3.7845588964062378,58129.0,3.3,0
58,Male,Research & Development,3,2.709126200163713,3.2960274146441555,55670.0,0.5,0
56,Female,Research & Development,17,2.6032006201925793,2.5381511589611208,47759.0,11.3,0
32,Female,Research & Development,9,3.866882768056697,1.0,32106.0,8.8,0
48,Male,Research & Development,4,3.1310907636760708,3.1290218329913153,97380.0,5.1,0
55,Female,Research & Development,20,2.452526023915783,1.8046442125370032,67454.0,11.1,1
58,Male,Sales,7,3.529252669349469,2.923804724755838,75663.0,6.8,0
48,Male,Sales,15,3.354454975522672,2.8833059626036865,41617.0,18.5,1
33,Female,Sales,15,2.92843231201524,3.12367203803266,134241.0,1.4,0
51,Female,Human Resources,20,2.3154646641352556,3.583264329387064,37889.0,2.2,1
36,Male,Research & Development,9,3.432823085673469,3.9886943042848637,80771.0,9.8,0
53,Female,Research & Development,6,2.9240030651149884,3.5104604311361545,161348.0,2.4,0
46,Male,Sales,9,2.6811690377684707,3.041157132013661,58098.0,15.3,0
44,Male,Research & Development,5,3.1237449487046938,3.6608474203370216,140237.0,5.0,0
51,Female,Sales,1,3.0339655570530124,1.7121054461257885,51142.0,3.1,0
50,Male,Sales,9,2.8668807945734107,3.2273197415456534,43550.0,5.0,0
50,Male,Sales,19,2.7674908134112304,2.146352292627545,41219.0,16.0,1
45,Female,Research & Development,13,3.504073126663033,4.237350140274062,73568.0,23.2,0
68,Female,Human Resources,13,3.310253777877553,1.7339238970386872,43647.0,6.0,0
54,Female,Research & Development,18,2.2751169575990104,3.736367538178763,30580.0,0.5,0
41,Female,Sales,13,2.3891967862532844,1.6829387079022529,31657.0,0.5,1
38,Male,Sales,12,2.8843142852807415,3.231006158136154,98109.0,5.6,0
39,Female,Research & Development,13,3.9980973330106893,1.5929198837677763,69307.0,20.2,0
25,Male,Sales,8,3.039899048915905,1.6271312232737194,46094.0,1.4,0
49,Female,Sales,12,3.8376641115139893,2.703463279575783,43339.0,10.0,0
50,Male,Research & Development,1,3.8900869220616134,2.2165220577385565,46491.0,4.0,0
25,Male,Sales,5,2.586374150911353,3.522282283702803,36890.0,2.3,0
50,Male,Human Resources,18,1.5756542953659074,3.2691658405326782,34937.0,2.2,1
61,Female,Human Resources,19,2.2573120725665037,4.009819049350201,48645.0,5.5,1
44,Female,Sales,11,2.741867583692,2.848648766118015,33263.0,13.5,0
44,Male,Research & Development,14,3.7781129075479924,4.176380965561262,50026.0,3.4,0
43,Female,Human Resources,19,3.229136047998675,2.4570939385142188,147441.0,10.6,1
43,Male,Research & Development,17,2.1840364809938384,3.172512934888531,100693.0,9.7,1
65,Female,Human Resources,11,2.1215339587162143,4.352753255111586,82548.0,1.6,1
61,Female,Human Resources,1,2.655352495109102,3.473601665060032,70131.0,26.9,0
46,Male,Research & Development,3,2.4659479512313376,2.914987665029551,52590.0,9.0,0
48,Male,Sales,7,3.5629905266765225,4.477944031747626,40501.0,18.5,0
70,Male,Research & Development,10,2.7034470942651825,2.3707300385718244,34838.0,13.0,0
55,Male,Sales,17,2.8013321026519526,3.5453922738167147,52542.0,4.2,1
25,Male,Sales,15,3.387948459137936,2.062720804915402,36567.0,0.5,0
40,Male,Research & Development,20,2.3998473737573196,3.935129805947714,36113.0,10.6,0
47,Female,Sales,10,2.744001852833043,2.43680879462479,60154.0,2.6,0
48,Male,Sales,4,2.4857635078865057,4.477639175316504,34102.0,39.9,0
54,Male,Sales,6,3.0601409513479667,4.10439572115503,69247.0,7.1,0
41,Male,Sales,11,2.867283270270436,1.3669970883175102,110909.0,1.7,0
53,Male,Sales,7,2.905712460777837,5.0,58332.0,4.2,0
42,Female,Research & Development,9,3.6388595403455293,3.400062275615543,102917.0,10.0,0
38,Male,Research & Development,12,3.7822199623277717,2.585009752416655,69537.0,5.6,0
44,Female,Research & Development,8,2.963758373624673,2.7115288288956374,66231.0,12.9,0
50,Male,Sales,11,2.244506233778596,3.2984254205499317,64884.0,25.4,0
39,Male,Research & Development,9,2.654423902455255,3.863102399215982,34654.0,2.2,0
50,Male,Research & Development,6,3.3820909877443555,4.770506154650029,77757.0,6.1,0
43,Female,Research & Development,14,2.6298838442056365,3.091439552656185,57211.0,1.3,0
55,Female,Sales,17,2.2852508774665075,3.3618068172824613,128018.0,0.5,1
49,Female,Research & Development,15,3.0641266240472604,1.702468606957021,35201.0,0.6,1
47,Female,Sales,14,2.933799365836009,3.15062247486951,114813.0,16.4,1
61,Female,Sales,11,2.9471785738044525,3.1160106974445183,54581.0,22.3,0
63,Male,Sales,9,3.2808031445108465,4.479048360619078,34738.0,10.5,0
60,Male,Research & Development,12,2.530461508201764,1.6417865838595385,40615.0,5.5,0
44,Male,Research & Development,1,2.983772411968233,3.0094442569135778,39827.0,0.5,0
48,Female,Sales,14,3.5081292847481444,3.22822761319745,106997.0,19.8,0
41,Male,Research & Development,16,1.9739910536368206,1.6093340833707075,43024.0,26.4,0
44,Female,Human Resources,16,3.089052500193403,2.9485500284595996,66736.0,9.9,0
37,Female,Sales,10,2.7355343992877446,3.231046040570167,32067.0,1.4,0
51,Female,Research & Development,17,3.482521507749947,2.693751499621628,31484.0,11.8,1
59,Male,Sales,18,2.3854405672649572,3.426065411604897,41352.0,5.9,1
40,Female,Sales,10,2.1992225346080363,1.5518241708186353,91385.0,6.4,1
49,Female,Research & Development,17,2.974487801477103,2.9035209507629363,30433.0,11.9,0
55,Male,Sales,10,2.5752398044704683,4.223057906021148,35407.0,4.8,0
50,Female,Sales,15,2.859451213337966,2.5810795508763724,98207.0,2.4,1
44,Male,Sales,7,2.4872858899649755,2.5388928297812354,43148.0,23.2,0
40,Male,Sales,10,3.4640144661103465,3.072215167286456,139665.0,13.7,0
36,Female,Research & Development,20,1.6363055172260064,3.21758380139025,34833.0,7.6,1
40,Female,Sales,4,2.350754467054206,2.3596441763495677,86985.0,17.1,0
41,Male,Research & Development,9,2.62565590226407,4.017827036411064,32289.0,1.2,0
43,Male,Research & Development,9,2.147142437547783,2.2768238721741456,64702.0,11.1,0
45,Male,Research & Development,9,2.174007234261814,3.914051910817839,48166.0,3.9,0
50,Male,Research & Development,5,3.814145176740446,2.30542750894444,98963.0,4.5,0
41,Male,Sales,20,3.6001910201647256,3.7391410338261992,163440.0,2.3,1
52,Male,Research & Development,6,3.0210639117607596,3.374266535318447,63034.0,3.3,0
53,Male,Research & Development,13,2.754216291872459,1.7003988221024153,45978.0,12.5,0
34,Female,Research & Development,16,3.3455224844058917,4.67370118499576,36462.0,15.4,0
56,Female,Sales,5,2.804435127520149,1.9157609581374928,30287.0,13.7,0
44,Male,Research & Development,5,3.309706929491346,3.159428633054223,59806.0,16.4,0
39,Female,Human Resources,13,2.2521477182426652,3.6832592375291022,42032.0,5.1,0
55,Female,Human Resources,2,2.941453693371822,3.6000920242648666,33893.0,8.0,0
34,Male,Research & Development,16,2.3374444522552325,1.247917225027309,43385.0,14.6,1
34,Male,Sales,13,2.642936675676073,3.0450981090337557,100008.0,14.3,0
43,Male,Research & Development,6,2.666169592728283,2.805808224172247,39632.0,23.2,0
43,Male,Research & Development,2,3.079593990567256,1.0,37097.0,1.6,0
45,Male,Research & Development,4,3.3991751430610604,2.317524404740201,40115.0,32.1,0
51,Female,Research & Development,1,2.313624188086667,2.1454175029161737,41521.0,4.2,0
46,Male,Research & Development,18,3.2621272022834313,1.5480807877802854,147523.0,1.3,1
39,Male,Human Resources,16,2.8491714965531343,4.504076166322011,30869.0,1.5,0
38,Male,Research & Development,1,3.446191784780387,4.733614517183536,112495.0,12.1,0
61,Male,Sales,7,2.787189362489095,3.978739917913657,90808.0,2.2,0
35,Male,Research & Development,5,3.6354945986929716,1.0,65277.0,3.5,1
56,Female,Sales,13,3.5162380288051676,3.5610592956531875,44145.0,0.7,1
49,Male,Sales,11,2.721201613328681,3.96174963593024,33980.0,25.7,0
54,Female,Human Resources,9,3.1202852683193854,2.3960716666204402,42348.0,4.0,0
52,Male,Sales,16,2.7630250345466805,1.3884457985435978,52077.0,0.5,0
44,Male,Sales,19,3.2758691976315464,2.607710129533377,51255.0,18.5,0
44,Male,Sales,1,2.9069923910208106,2.4569270808679837,32070.0,6.8,0
36,Male,Sales,16,3.3469575747973264,3.627913102376299,39224.0,2.6,0
59,Female,Sales,3,2.6928634947969807,3.3336388944949906,34005.0,9.4,0
50,Male,Sales,14,3.6587853118061093,4.290849884746562,84704.0,0.9,0
43,Female,Research & Development,3,3.9344693134623414,4.5597244464570785,41773.0,0.6,0
54,Male,Sales,15,3.946364973760169,3.5445827571106667,32100.0,17.4,0
50,Male,Sales,7,2.7676545857722417,2.2518625016958786,36410.0,10.9,0
48,Female,Sales,9,2.5512186817418208,3.4922629933471283,42395.0,0.5,0
42,Female,Sales,19,3.182256447843342,3.577969383503532,31134.0,55.3,1
37,Male,Research & Development,19,3.0904449444316997,2.5105146899083417,65960.0,8.1,1
70,Male,Research & Development,12,3.188710956078674,3.8256500926493477,82500.0,13.6,0
35,Male,Sales,7,3.4133657119333094,2.559220396685034,62873.0,40.8,0
41,Male,Human Resources,14,3.0926098064763075,4.286752018660126,30976.0,3.2,0
46,Male,Research & Development,18,3.047023968050542,2.6455203441285646,53523.0,3.9,0
64,Female,Sales,2,2.8573491711422507,4.3996049603132015,63307.0,7.0,0
51,Female,Sales,12,2.3950457995550294,3.799433115170352,69514.0,28.1,0
41,Female,Sales,13,2.8436390613872606,5.0,110216.0,3.1,1
52,Male,Human Resources,16,3.205654398795759,1.0576008652972368,67052.0,12.3,0
56,Female,Research & Development,5,4.162339795441547,3.3203993961002043,44996.0,21.9,0
26,Female,Research & Development,10,2.581641751637444,2.992199518167378,34770.0,9.8,0
51,Male,Human Resources,19,2.8657989212150445,2.9215996724115727,61315.0,36.4,1
48,Male,Sales,20,3.076060777903061,1.4727919899680304,40102.0,5.9,1
52,Female,Sales,13,2.817647403430248,2.11851861453777,56138.0,15.4,0
46,Male,Research & Development,7,2.250925783978115,3.448362819084852,36167.0,0.5,0
51,Male,Research & Development,10,3.8360510876359504,3.0177255649283965,105967.0,7.2,0
46,Female,Human Resources,6,2.8756814999719054,2.7057534046678913,74171.0,6.9,0
38,Female,Research & Development,15,3.1788226370761503,1.5224618007214332,52129.0,9.6,0
59,Female,Research & Development,2,3.462917731741796,2.613039961067131,30317.0,8.9,0
38,Male,Research & Development,8,2.644421305909332,2.1153980194994366,58494.0,2.8,0
32,Male,Sales,16,2.2300878113213933,3.2684307339741205,30879.0,32.1,0
51,Male,Research & Development,17,2.743049736187779,2.795261336798499,70220.0,1.2,0
25,Female,Sales,9,2.4742759677045534,2.3686275519761484,137537.0,23.9,0
42,Male,Sales,12,2.9799001613851237,3.970501055883541,82669.0,1.0,0
50,Male,Research & Development,4,3.5442356242132984,2.565632616134005,79434.0,15.4,0
41,Male,Sales,3,3.1290565045899608,2.286212001588153,63603.0,2.0,0
61,Female,Research & Development,4,2.839013200907975,4.1415886965079824,42166.0,17.7,0
44,Female,Sales,10,3.0373550265972296,3.0013408939836426,34173.0,4.4,0
55,Female,Human Resources,3,3.4050180711061313,5.0,46001.0,0.5,0
61,Female,Sales,13,3.199187664062779,1.970525476588678,30644.0,10.6,1
32,Male,Sales,15,2.869878929180826,3.7062215178742317,75237.0,0.5,0
62,Male,Sales,15,2.9106669492706367,4.055171369797803,62120.0,15.9,1
48,Male,Sales,11,2.0209619587730367,2.969868942546733,43558.0,6.0,0
33,Male,Sales,16,3.198591678130301,3.700882929119586,44264.0,11.8,0
31,Female,Sales,14,3.2640166316976735,2.0572672240473127,33062.0,5.8,0
57,Female,Sales,2,2.798183821107384,2.5467768845661727,32406.0,2.2,0
45,Male,Sales,18,3.1336549977749137,1.842985430216653,100290.0,10.5,1
45,Male,Research & Development,1,3.5674679655864283,2.1714905326097655,34449.0,25.5,0
50,Male,Sales,6,2.494436360387876,3.5275448806101126,40074.0,0.6,0
36,Female,Sales,17,2.633777663621733,3.0343337956258756,33755.0,25.7,1
53,Male,Research & Development,20,3.0359357624627696,4.428953525848238,59864.0,3.4,0
63,Female,Sales,18,3.1398061895888345,2.7908471740262604,53797.0,4.1,1
54,Male,Sales,1,2.991292070035317,1.0,107156.0,12.8,0
43,Female,Sales,4,2.1806993380102044,2.450249206794571,100118.0,9.1,0
53,Male,Sales,6,3.838401498712611,1.5177042923880764,34028.0,18.1,0
42,Female,Research & Development,19,3.9559654008453666,2.724030096230666,56238.0,5.2,1
50,Male,Human Resources,4,3.281279601524373,1.5742422308396764,84106.0,4.5,0
47,Male,Research & Development,18,3.9333998895368145,2.99091911984191,58673.0,22.9,1
46,Female,Sales,7,2.6366624209564415,3.0915234696776075,83635.0,21.6,0
33,Male,Sales,10,2.9039094145701863,4.901733464831617,68578.0,13.6,0
50,Male,Research & Development,8,2.4534158497242933,1.8693999171029558,46860.0,20.4,1
40,Male,Research & Development,15,3.6974319100371624,3.0532242472487843,49468.0,24.8,0
62,Female,Research & Development,13,2.947274312111036,2.6953049687223873,46882.0,14.3,0
39,Male,Research & Development,19,2.4753017536579027,3.7438691100725245,69652.0,16.7,1
45,Male,Research & Development,5,3.3034253722609312,1.215075527927523,60065.0,12.7,0
46,Male,Sales,3,3.338622181588091,3.4947748231135707,33883.0,7.4,0
58,Male,Sales,2,3.548146291073781,2.6290890648167733,35190.0,0.5,0
51,Male,Research & Development,18,2.5525393031756534,1.4730674311056093,46734.0,2.7,1
